cal_per_gesture,config,patient,n_cal,n_test_same,n_test_next,has_next_session,fit_time_s,same_acc,same_f1m,same_f1_rest,same_f1_close,same_f1_open,next_acc,next_f1m,next_f1_rest,next_f1_close,next_f1_open
5,patient_only,patient2,60,117,936,True,0.7845618724822998,0.8461538461538461,0.8416666666666668,0.975,0.8000000000000002,0.7500000000000001,0.8675213675213675,0.6090813798360968,0.8863636363636364,0.9220125786163521,0.018867924528301886
5,grabmyo_cal,patient2,60,117,936,True,92.68175005912781,0.8974358974358975,0.8971654581410679,1.0,0.8536585365853658,0.8378378378378378,0.7222222222222222,0.6144153487166192,1.0,0.8206896551724139,0.02255639097744361
5,patient_only,patient3,60,117,936,True,0.6534671783447266,0.6837606837606838,0.6206108706108706,0.9610389610389611,0.6785714285714285,0.2222222222222222,0.8974358974358975,0.6109551226437416,0.8903225806451613,0.9425427872860637,0.0
5,grabmyo_cal,patient3,60,117,936,True,93.67652201652527,0.6923076923076923,0.6871657754010695,1.0,0.47058823529411764,0.5909090909090909,0.3974358974358974,0.5288596557283188,0.945945945945946,0.4649375600384246,0.17569546120058566
5,patient_only,patient4,60,117,936,True,0.8660149574279785,0.6837606837606838,0.6377520288070747,0.9610389610389611,0.6605504587155963,0.29166666666666663,0.6175213675213675,0.3795620437956204,0.4,0.7386861313868613,0.0
5,grabmyo_cal,patient4,60,117,936,True,97.44870829582214,0.8205128205128205,0.8115616911130283,1.0,0.7789473684210526,0.6557377049180326,0.3141025641025641,0.48127807441308584,1.0,0.37426900584795325,0.06956521739130435
5,patient_only,patient5,60,117,936,True,0.7194042205810547,0.5982905982905983,0.5451750854007862,0.835820895522388,0.6178861788617885,0.18181818181818182,0.6848290598290598,0.45697194827390764,0.5669291338582678,0.8039867109634552,0.0
5,grabmyo_cal,patient5,60,117,936,True,98.02325510978699,0.5811965811965812,0.5484671274144959,1.0,0.5050505050505051,0.14035087719298245,0.5683760683760684,0.5845394271900147,0.9685534591194969,0.6819258089976322,0.1031390134529148
5,patient_only,patient6,60,117,936,True,0.7208170890808105,0.5641025641025641,0.47398486953836655,0.8235294117647058,0.5984251968503937,0.0,0.8963675213675214,0.6174847757506415,0.9115646258503401,0.9408897014015845,0.0
5,grabmyo_cal,patient6,60,117,936,True,92.96241784095764,0.8717948717948718,0.8668714797747056,1.0,0.761904761904762,0.8387096774193548,0.5811965811965812,0.6359757167421133,0.9689440993788819,0.6677966101694915,0.27118644067796616
5,patient_only,patient7,60,117,936,True,0.9050869941711426,0.7094017094017094,0.7023231743989258,0.9014084507042254,0.6792452830188679,0.5263157894736842,0.8664529914529915,0.7063353063111939,0.7837837837837838,0.9201277955271566,0.4150943396226415
5,grabmyo_cal,patient7,60,117,936,True,92.8042619228363,0.7777777777777778,0.7754152823920265,1.0,0.6285714285714286,0.6976744186046512,0.5106837606837606,0.5489078626625349,0.8862275449101796,0.6168067226890757,0.14368932038834953
5,patient_only,patient8,60,117,936,True,0.6498510837554932,0.9829059829059829,0.9829045778412867,0.9873417721518987,0.9743589743589743,0.9870129870129869,0.8162393162393162,0.7267163748055467,0.9044585987261147,0.8818681318681318,0.39382239382239387
5,grabmyo_cal,patient8,60,117,936,True,92.28333187103271,0.8547008547008547,0.8531385281385281,0.975,0.7792207792207793,0.8051948051948051,0.5587606837606838,0.2931740222644445,0.0,0.7450682852807283,0.13445378151260506
5,patient_only,patient9,60,117,936,True,0.6854009628295898,0.8803418803418803,0.877262072198781,0.9873417721518987,0.8444444444444443,0.8,0.7991452991452992,0.32332805530505665,0.039215686274509796,0.8899521531100479,0.04081632653061225
5,grabmyo_cal,patient9,60,117,936,True,92.62780475616455,0.8547008547008547,0.8474547023295944,1.0,0.7213114754098361,0.8210526315789474,0.719017094017094,0.6888229459758172,0.9870129870129869,0.8064753495217071,0.27298050139275765
5,patient_only,patient10,60,117,936,True,0.6809942722320557,0.6923076923076923,0.6917295500170599,0.5964912280701755,0.6727272727272727,0.8059701492537313,0.844017094017094,0.6252353342996617,0.6018518518518519,0.9148797920727745,0.3589743589743589
5,grabmyo_cal,patient10,60,117,936,True,95.39058995246887,0.6581196581196581,0.6431022649279341,1.0,0.5744680851063829,0.3548387096774194,0.45405982905982906,0.52341396292743,0.9387755102040816,0.5760135135135135,0.05545286506469502
5,patient_only,patient11,60,117,936,True,0.728999137878418,0.7350427350427351,0.7107101705050978,0.945945945945946,0.7155963302752294,0.47058823529411764,0.8290598290598291,0.5129759386237353,0.0,0.900373599003736,0.6385542168674699
5,grabmyo_cal,patient11,60,117,936,True,81.48669695854187,0.7777777777777778,0.7652777777777778,1.0,0.7291666666666667,0.5666666666666667,0.5758547008547008,0.31420622831513917,0.0,0.7509520182787509,0.19166666666666668
5,patient_only,patient12,60,117,936,True,0.7644550800323486,0.8803418803418803,0.8780303030303029,0.975,0.8409090909090908,0.8181818181818181,0.9134615384615384,0.6949340364134772,0.9570552147239264,0.9499691167387276,0.17777777777777778
